gene_id	transcript_id
SLC2A3	rna-XM_036116587.1
SLC2A4	rna-XM_036066286.1
SLC2A4	rna-XM_036066287.1
SLC2A4	rna-XM_036066288.1
SLC2A4RG	rna-XM_036084663.1
SLC2A4RG	MSTRG.2012.6
SLC2A6	rna-XM_036108354.1
SLC2A8	rna-XM_036112886.1
SLC2A8	rna-XR_004923746.1
SLC2A8	rna-XM_036112881.1
SLC2A8	rna-XM_036112882.1
SLC2A8	rna-XM_036112885.1
SLC2A8	rna-XM_036112884.1
SLC2A8	rna-XM_036112883.1
SLC2A8	MSTRG.8183.19
SLC2A8	MSTRG.8183.24
SLC2A9	rna-XM_036110537.1
SLC2A9	rna-XM_036110535.1
SLC2A9	rna-XM_036110536.1
SLC2A9	rna-XM_036110538.1
SLC2A9	MSTRG.7383.15
SLC30A1	rna-XM_036095738.1
SLC30A1	MSTRG.22987.1
SLC30A10	rna-XM_036096191.1
SLC30A10	rna-XM_036096193.1
SLC30A2	rna-XM_036114583.1
SLC30A2	rna-XM_036114591.1
SLC30A2	rna-XM_036114575.1
SLC30A2	rna-XM_036114598.1
SLC30A3	rna-XM_036090316.1
SLC30A3	rna-XM_036090317.1
SLC30A4	rna-XM_036070829.1
SLC30A5	rna-XM_036102386.1
SLC30A6	rna-XM_036119120.1
SLC30A6	rna-XM_036119121.1
SLC30A6	rna-XM_036119122.1
SLC30A7	rna-XM_036098446.1
SLC30A7	rna-XM_036098447.1
SLC30A7	MSTRG.3174.5
SLC30A7	MSTRG.3174.3
SLC30A7	MSTRG.3174.4
SLC30A7	MSTRG.3177.1
SLC30A7	MSTRG.3174.6
SLC30A8	rna-XM_036094676.1
SLC30A9	rna-XM_036076964.1
SLC30A9	rna-XM_036076965.1
SLC30A9	MSTRG.16546.1
SLC30A9	MSTRG.16546.2
SLC31A1	rna-XM_036121977.1
SLC31A1	rna-XM_036121980.1
SLC31A1	rna-XM_036121979.1
SLC31A1	MSTRG.11371.6
SLC31A1	MSTRG.11371.5
SLC31A1	MSTRG.11371.1
SLC31A2	rna-XM_036121982.1
SLC31A2	rna-XM_036121981.1
SLC32A1	rna-XM_036101594.1
SLC33A1	rna-XM_036120620.1
SLC33A1	rna-XM_036120618.1
SLC33A1	rna-XM_036120624.1
SLC33A1	rna-XM_036120623.1
SLC33A1	rna-XM_036120621.1
SLC33A1	rna-XM_036120619.1
SLC33A1	MSTRG.10884.8
SLC34A1	rna-XM_036084851.1
SLC34A1	MSTRG.19223.6
SLC34A1	MSTRG.19223.5
SLC34A2	rna-XM_036090602.1
SLC34A2	rna-XM_036090601.1
SLC34A3	rna-XM_036064928.1
SLC35A1	rna-XM_036094821.1
SLC35A1	rna-XM_036094822.1
SLC35A1	rna-XM_036094815.1
SLC35A1	rna-XM_036094823.1
SLC35A1	rna-XM_036094819.1
SLC35A1	rna-XM_036094820.1
SLC35A1	rna-XM_036094816.1
SLC35A1	rna-XM_036094818.1
SLC35A2	rna-XM_036115367.1
SLC35A2	rna-XM_036115365.1
SLC35A2	rna-XM_036115366.1
SLC35A2	rna-XM_036115362.1
SLC35A2	MSTRG.9045.6
SLC35A3	rna-XR_004910017.1
SLC35A3	rna-XM_036069541.1
SLC35A3	rna-XM_036069540.1
SLC35A3	rna-XM_036069538.1
SLC35A3	rna-XM_036069542.1
SLC35A4	rna-XM_036124046.1
SLC35A5	rna-XM_036066604.1
SLC35A5	rna-XM_036066600.1
SLC35A5	rna-XM_036066603.1
SLC35A5	rna-XM_036066601.1
SLC35A5	rna-XM_036066602.1
SLC35A5	rna-XM_036066605.1
SLC35A5	rna-XM_036066606.1
SLC35B1	rna-XM_036094932.1
SLC35B2	rna-XM_036082757.1
SLC35B2	rna-XM_036082756.1
SLC35B2	MSTRG.18494.12
SLC35B3	rna-XM_036111971.1
SLC35B3	rna-XM_036111972.1
SLC35B3	rna-XM_036111968.1
SLC35B3	rna-XM_036111967.1
SLC35B3	rna-XM_036111969.1
SLC35B3	rna-XM_036111970.1
SLC35B3	rna-XM_036111974.1
SLC35B3	rna-XM_036111973.1
SLC35B3	MSTRG.7893.13
SLC35B3	MSTRG.7893.14
SLC35B4	rna-XM_036091690.1
SLC35B4	MSTRG.21618.1
SLC35C1	rna-XM_036097769.1
SLC35C1	rna-XM_036097771.1
SLC35C1	rna-XM_036097770.1
SLC35C1	MSTRG.2941.3
SLC35C2	rna-XM_036069665.1
SLC35C2	rna-XM_036069670.1
SLC35C2	rna-XM_036069667.1
SLC35C2	rna-XM_036069668.1
SLC35C2	rna-XM_036069666.1
SLC35D1	rna-XM_036077676.1
SLC35D1	rna-XR_004912606.1
SLC35D1	rna-XR_004912607.1
SLC35D1	rna-XM_036077675.1
SLC35D1	rna-XM_036077674.1
SLC35D2	rna-XM_036113699.1
SLC35D3	rna-XM_036097490.1
SLC35D3	MSTRG.2846.1
SLC35E1	rna-XM_036095355.1
SLC35E1	MSTRG.22867.1
SLC35E3	rna-XM_036110423.1
SLC35E3	rna-XM_036110420.1
SLC35E3	rna-XM_036110428.1
SLC35E3	rna-XM_036110429.1
SLC35E3	rna-XM_036110427.1
SLC35E3	rna-XM_036110426.1
SLC35E3	rna-XM_036110422.1
SLC35E3	rna-XR_004922958.1
SLC35E3	rna-XM_036110421.1
SLC35E3	rna-XM_036110425.1
SLC35E3	rna-XM_036110419.1
SLC35E3	rna-XR_004922959.1
SLC35E3	MSTRG.7341.10
SLC35E3	MSTRG.7341.7
SLC35E3	MSTRG.7340.4
SLC35E3	MSTRG.7340.6
SLC35E4	rna-XM_036098470.1
SLC35F1	rna-XM_036121237.1
SLC35F2	rna-XM_036067861.1
SLC35F2	rna-XM_036067862.1
SLC35F2	MSTRG.13379.4
SLC35F3	rna-XM_036108660.1
SLC35F3	rna-XM_036108661.1
SLC35F3	MSTRG.3685.1
SLC35F4	rna-XM_036108977.1
SLC35F6	rna-XM_036090334.1
SLC35F6	rna-XM_036090335.1
SLC35F6	MSTRG.21062.4
SLC35F6	MSTRG.21062.2
SLC35F6	MSTRG.21062.3
SLC35G1	rna-XM_036072492.1
SLC35G1	rna-XM_036072491.1
SLC35G2	rna-XM_036080957.1
SLC35G2	rna-XM_036080955.1
SLC35G2	rna-XM_036080956.1
SLC35G6	rna-XM_036066371.1
SLC36A1	rna-XM_036087678.1
SLC36A1	rna-XM_036087674.1
SLC36A1	rna-XM_036087675.1
SLC36A1	rna-XM_036087673.1
SLC36A1	rna-XM_036087676.1
SLC36A1	rna-XM_036087677.1
SLC36A1	rna-XM_036087679.1
SLC36A1	MSTRG.20242.9
SLC36A1	MSTRG.20242.8
SLC36A1	MSTRG.20242.5
SLC36A1	MSTRG.2402.2
SLC36A2	rna-XM_036087666.1
SLC36A2	rna-XM_036087665.1
SLC36A2	rna-XR_004915911.1
SLC36A2	rna-XM_036087667.1
SLC36A2	rna-XM_036087668.1
SLC36A2	rna-XM_036087669.1
SLC36A2	rna-XM_036087670.1
SLC36A2	rna-XM_036087671.1
SLC36A2	MSTRG.20240.10
SLC36A3	rna-XM_036087663.1
SLC36A4	rna-XM_036111821.1
SLC36A4	rna-XM_036111823.1
SLC36A4	rna-XM_036111822.1
SLC37A1	rna-XM_036094365.1
SLC37A1	rna-XM_036094364.1
SLC37A1	rna-XM_036094363.1
SLC37A1	rna-XM_036094362.1
SLC37A1	rna-XM_036094366.1
SLC37A1	MSTRG.22542.17
SLC37A1	MSTRG.22542.18
SLC37A1	MSTRG.22542.13
SLC37A1	MSTRG.22542.7
SLC37A1	MSTRG.22542.10
SLC37A1	MSTRG.22542.5
SLC37A1	MSTRG.22542.6
SLC37A1	MSTRG.22542.2
SLC37A1	MSTRG.22542.9
SLC37A1	MSTRG.22545.3
SLC37A2	rna-XM_036123309.1
SLC37A2	rna-XM_036123311.1
SLC37A3	rna-XM_036111304.1
SLC37A3	rna-XM_036111305.1
SLC37A3	rna-XM_036111307.1
SLC37A3	rna-XM_036111310.1
SLC37A3	rna-XM_036111309.1
SLC37A3	rna-XM_036111306.1
SLC37A3	rna-XM_036111308.1
SLC37A3	MSTRG.7652.11
SLC37A3	MSTRG.7652.7
SLC37A3	MSTRG.7652.8
SLC37A3	MSTRG.7650.1
SLC37A3	MSTRG.7652.10
SLC37A4	rna-XM_036090778.1
SLC37A4	rna-XM_036090774.1
SLC37A4	rna-XM_036090777.1
SLC37A4	rna-XM_036090776.1
SLC37A4	MSTRG.21252.4
SLC37A4	MSTRG.21253.1
SLC38A1	rna-XM_036119903.1
SLC38A1	rna-XM_036119906.1
SLC38A1	rna-XM_036119907.1
SLC38A1	rna-XM_036119905.1
SLC38A10	rna-XM_036113209.1
SLC38A10	rna-XM_036113206.1
SLC38A10	rna-XM_036113201.1
SLC38A10	rna-XM_036113205.1
SLC38A10	rna-XM_036113204.1
SLC38A10	rna-XM_036113202.1
SLC38A10	rna-XM_036113203.1
SLC38A10	rna-XM_036113207.1
SLC38A10	MSTRG.8309.1
SLC38A10	MSTRG.8307.3
SLC38A10	MSTRG.8307.1
SLC38A11	rna-XM_036090445.1
SLC38A11	rna-XM_036090446.1
SLC38A11	rna-XM_036090448.1
SLC38A11	rna-XM_036090444.1
SLC38A11	rna-XM_036090449.1
SLC38A11	rna-XM_036090447.1
SLC38A2	rna-XM_036119908.1
SLC38A2	rna-XM_036119909.1
SLC38A2	rna-XM_036119910.1
SLC38A2	MSTRG.10563.2
SLC38A2	MSTRG.10563.1
SLC38A3	rna-XM_036091983.1
SLC38A3	rna-XM_036091978.1
SLC38A3	rna-XM_036091982.1
SLC38A3	rna-XM_036091979.1
SLC38A3	rna-XM_036091980.1
SLC38A3	rna-XM_036091981.1
SLC38A4	rna-XM_036110299.1
SLC38A4	rna-XM_036110318.1
SLC38A4	rna-XM_036110326.1
SLC38A4	rna-XM_036110337.1
SLC38A4	rna-XM_036110342.1
SLC38A4	rna-XM_036110309.1
SLC38A5	rna-XM_036092794.1
SLC38A5	rna-XM_036092793.1
SLC38A6	rna-XM_036068373.1
SLC38A6	MSTRG.13540.3
SLC38A6	MSTRG.13540.4
SLC38A7	rna-XM_036124316.1
SLC38A7	rna-XM_036124315.1
SLC38A7	rna-XM_036124314.1
SLC38A7	rna-XM_036124313.1
SLC38A7	rna-XM_036124317.1
SLC38A8	rna-XM_036104926.1
SLC38A8	rna-XM_036104925.1
SLC38A8	rna-XM_036104927.1
SLC38A8	rna-XM_036104928.1
SLC38A9	rna-XR_004908857.1
SLC38A9	rna-XM_036065688.1
SLC38A9	rna-XM_036065691.1
SLC38A9	rna-XM_036065690.1
SLC38A9	rna-XM_036065689.1
SLC38A9	MSTRG.12620.5
SLC38A9	MSTRG.12620.8
SLC38A9	MSTRG.12620.4
SLC39A1	rna-XM_036086810.1
SLC39A1	rna-XM_036086811.1
SLC39A1	rna-XM_036086808.1
SLC39A1	MSTRG.19961.4
SLC39A10	rna-XM_036089411.1
SLC39A10	rna-XM_036089409.1
SLC39A10	rna-XM_036089410.1
SLC39A10	rna-XM_036089413.1
SLC39A10	rna-XM_036089412.1
SLC39A10	MSTRG.20812.7
SLC39A10	MSTRG.20812.3
SLC39A11	rna-XM_036083773.1
SLC39A11	rna-XM_036083776.1
SLC39A11	rna-XM_036083779.1
SLC39A11	rna-XM_036083775.1
SLC39A11	rna-XM_036083778.1
SLC39A11	rna-XM_036083774.1
SLC39A11	rna-XM_036083770.1
SLC39A11	rna-XM_036083772.1
SLC39A11	MSTRG.18812.10
SLC39A11	MSTRG.18812.12
SLC39A11	MSTRG.18812.11
SLC39A12	rna-XM_036097076.1
SLC39A12	rna-XM_036097078.1
SLC39A12	rna-XM_036097074.1
SLC39A12	rna-XM_036097075.1
SLC39A12	rna-XM_036097080.1
SLC39A12	rna-XM_036097081.1
SLC39A12	rna-XM_036097079.1
SLC39A13	rna-XM_036105115.1
SLC39A13	rna-XM_036105116.1
SLC39A13	rna-XM_036105114.1
SLC39A13	MSTRG.5481.3
SLC39A13	MSTRG.5481.11
SLC39A13	MSTRG.5481.10
SLC39A14	rna-XM_036075165.1
SLC39A14	rna-XM_036075162.1
SLC39A14	rna-XM_036075161.1
SLC39A14	rna-XM_036075163.1
SLC39A2	rna-XM_036117966.1
SLC39A2	rna-XM_036117968.1
SLC39A3	rna-XM_036100972.1
SLC39A4	rna-XM_036105816.1
SLC39A4	rna-XM_036105817.1
SLC39A5	rna-XM_036077464.1
SLC39A5	rna-XM_036077460.1
SLC39A5	rna-XM_036077462.1
SLC39A5	rna-XM_036077455.1
SLC39A5	rna-XM_036077463.1
SLC39A5	rna-XM_036077458.1
SLC39A5	rna-XM_036077457.1
SLC39A5	rna-XM_036077461.1
SLC39A5	rna-XM_036077459.1
SLC39A5	rna-XM_036077456.1
SLC39A6	rna-XM_036089376.1
SLC39A7	rna-XM_036072343.1
SLC39A7	rna-XM_036072344.1
SLC39A7	MSTRG.14955.4
SLC39A8	rna-XM_036095819.1
SLC39A8	rna-XM_036095818.1
SLC39A9	rna-XM_036107231.1
SLC39A9	rna-XM_036107232.1
SLC39A9	MSTRG.6221.3
SLC39A9	MSTRG.6221.4
SLC39A9	MSTRG.6221.5
SLC3A1	rna-XM_036087397.1
SLC3A1	MSTRG.20141.2
SLC3A2	rna-XM_036122168.1
SLC3A2	MSTRG.11412.1
SLC40A1	rna-XM_036075482.1
SLC40A1	MSTRG.16103.2
SLC41A1	rna-XM_036077232.1
SLC41A1	rna-XM_036077231.1
SLC41A1	MSTRG.16633.1
SLC41A1	MSTRG.16632.4
SLC41A1	MSTRG.16632.1
SLC41A1	MSTRG.16632.5
SLC41A2	rna-XM_036103333.1
SLC41A2	rna-XM_036103343.1
SLC41A2	rna-XM_036103285.1
SLC41A2	rna-XM_036103353.1
SLC41A2	rna-XM_036103314.1
SLC41A2	rna-XM_036103293.1
SLC41A2	rna-XM_036103304.1
SLC41A2	rna-XM_036103323.1
SLC41A2	MSTRG.481.9
SLC41A3	rna-XM_036114892.1
SLC41A3	MSTRG.16831.2
SLC41A3	MSTRG.8927.6
SLC41A3	MSTRG.8927.4
SLC43A1	rna-XM_036076563.1
SLC43A1	rna-XM_036076561.1
SLC43A1	rna-XM_036076559.1
SLC43A1	rna-XM_036076562.1
SLC43A1	rna-XM_036076560.1
SLC43A1	rna-XM_036076566.1
SLC43A1	rna-XM_036076565.1
SLC43A1	rna-XM_036076567.1
SLC43A1	MSTRG.16442.9
SLC43A2	rna-XM_036091088.1
SLC43A2	rna-XM_036091090.1
SLC43A2	rna-XM_036091091.1
SLC43A2	rna-XM_036091087.1
SLC43A2	MSTRG.21390.9
SLC43A2	MSTRG.21390.3
SLC43A2	MSTRG.21390.1
SLC43A2	MSTRG.21390.6
SLC43A3	rna-XM_036076575.1
SLC43A3	rna-XM_036076573.1
SLC44A1	rna-XR_004923270.1
SLC44A1	rna-XM_036111440.1
SLC44A1	rna-XR_004923268.1
SLC44A1	rna-XR_004923269.1
SLC44A1	rna-XM_036111439.1
SLC44A1	rna-XM_036111437.1
SLC44A1	MSTRG.7683.9
SLC44A1	MSTRG.7683.4
SLC44A1	MSTRG.7683.8
SLC44A2	rna-XM_036096935.1
SLC44A2	rna-XM_036096938.1
SLC44A2	rna-XM_036096937.1
SLC44A2	rna-XM_036096934.1
SLC44A2	rna-XM_036096936.1
SLC44A2	MSTRG.2662.2
SLC44A3	rna-XM_036122685.1
SLC44A3	rna-XM_036122686.1
SLC44A3	rna-XM_036122688.1
SLC44A3	rna-XM_036122687.1
SLC44A3	rna-XM_036122689.1
SLC44A4	rna-XM_036108227.1
SLC44A5	rna-XM_036099012.1
SLC44A5	rna-XM_036099010.1
SLC44A5	rna-XM_036099011.1
SLC45A1	rna-XM_036064469.1
SLC45A1	rna-XM_036064468.1
SLC45A1	rna-XM_036064470.1
SLC45A1	rna-XM_036064467.1
SLC45A1	rna-XM_036064466.1
SLC45A2	rna-XM_036107442.1
SLC45A3	rna-XM_036077249.1
SLC45A3	rna-XM_036077248.1
SLC45A3	rna-XM_036077243.1
SLC45A3	rna-XM_036077247.1
SLC45A3	rna-XM_036077244.1
SLC45A3	rna-XM_036077245.1
SLC45A4	rna-XM_036109461.1
SLC45A4	rna-XM_036109462.1
SLC45A4	rna-XM_036109463.1
SLC45A4	rna-XM_036109459.1
SLC45A4	rna-XM_036109460.1
SLC45A4	MSTRG.7025.5
SLC45A4	MSTRG.7025.9
SLC45A4	MSTRG.7025.7
SLC46A1	rna-XM_036122541.1
SLC46A1	MSTRG.11533.3
SLC46A2	rna-XM_036122000.1
SLC46A2	MSTRG.11377.1
SLC46A3	rna-XM_036077058.1
SLC46A3	rna-XM_036077059.1
SLC46A3	MSTRG.16589.3
SLC48A1	rna-XM_036099358.1
SLC48A1	MSTRG.3497.2
SLC49A3	rna-XM_036094307.1
SLC49A3	rna-XM_036094306.1
SLC49A3	rna-XR_004917921.1
SLC49A3	rna-XM_036094305.1
SLC49A3	rna-XM_036094303.1
SLC49A3	rna-XR_004917922.1
SLC49A3	rna-XM_036094308.1
SLC49A3	rna-XM_036094304.1
SLC49A3	MSTRG.22534.19
SLC49A4	rna-XM_036107394.1
SLC49A4	MSTRG.6290.1
SLC4A1	rna-XM_036071252.1
SLC4A10	rna-XM_036116753.1
SLC4A10	rna-XM_036116754.1
SLC4A10	rna-XM_036116756.1
SLC4A10	rna-XM_036116757.1
SLC4A10	rna-XM_036116755.1
SLC4A11	rna-XM_036093380.1
SLC4A11	rna-XM_036093378.1
SLC4A11	rna-XM_036093376.1
SLC4A11	rna-XM_036093377.1
SLC4A11	rna-XM_036093381.1
SLC4A11	rna-XM_036093383.1
SLC4A11	rna-XM_036093382.1
SLC4A11	rna-XR_004917700.1
SLC4A11	rna-XM_036093379.1
SLC4A11	MSTRG.22179.8
SLC4A11	MSTRG.22179.9
SLC4A11	MSTRG.22179.7
SLC4A2	rna-XM_036102104.1
SLC4A2	rna-XM_036102105.1
SLC4A2	MSTRG.4530.2
SLC4A2	MSTRG.4530.3
SLC4A2	MSTRG.4530.1
SLC4A2	MSTRG.4530.6
SLC4A3	rna-XM_036082902.1
SLC4A3	rna-XM_036082906.1
SLC4A3	rna-XM_036082907.1
SLC4A3	rna-XM_036082905.1
SLC4A3	rna-XM_036082903.1
SLC4A3	rna-XM_036082901.1
SLC4A4	rna-XM_036108817.1
SLC4A4	rna-XM_036108816.1
SLC4A5	rna-XM_036087602.1
SLC4A5	rna-XM_036087600.1
SLC4A5	rna-XM_036087599.1
SLC4A5	rna-XM_036087601.1
SLC4A7	rna-XM_036091418.1
SLC4A7	MSTRG.21499.3
SLC4A7	MSTRG.21499.6
SLC4A7	MSTRG.21499.2
SLC4A8	rna-XM_036098864.1
SLC4A8	rna-XM_036098862.1
SLC4A8	rna-XM_036098861.1
SLC4A8	rna-XM_036098866.1
SLC4A8	rna-XM_036098863.1
SLC4A9	rna-XM_036123912.1
SLC50A1	rna-XM_036124428.1
SLC51A	rna-XM_036071684.1
SLC51B	rna-XM_036087217.1
SLC51B	rna-XM_036087220.1
SLC51B	rna-XM_036087221.1
SLC51B	rna-XM_036087216.1
SLC51B	rna-XM_036087218.1
SLC51B	rna-XM_036087219.1
SLC52A2	rna-XM_036105900.1
SLC52A2	rna-XM_036105898.1
SLC52A2	rna-XM_036105897.1
SLC52A2	rna-XM_036105901.1
SLC52A2	rna-XM_036105899.1
SLC52A2	MSTRG.5680.9
SLC52A2	MSTRG.5680.10
SLC52A2	MSTRG.5680.7
SLC52A3	rna-XM_036121775.1
SLC52A3	rna-XM_036121776.1
SLC52A3	rna-XM_036121777.1
SLC52A3	rna-XM_036121774.1
SLC5A1	rna-XM_036074626.1
SLC5A10	rna-XM_036073456.1
SLC5A10	MSTRG.15410.2
SLC5A11	rna-XM_036112501.1
SLC5A11	rna-XM_036112500.1
SLC5A11	rna-XM_036112499.1
SLC5A12	rna-XM_036100909.1
SLC5A2	rna-XM_036115356.1
SLC5A3	rna-XM_036080429.1
SLC5A3	rna-XM_036080427.1
SLC5A3	rna-XM_036080428.1
SLC5A3	MSTRG.14343.2
SLC5A5	rna-XM_036093962.1
SLC5A6	rna-XM_036090307.1
SLC5A6	rna-XM_036090301.1
SLC5A6	rna-XM_036090305.1
SLC5A6	rna-XM_036090306.1
SLC5A6	rna-XM_036090303.1
SLC5A6	rna-XM_036090300.1
SLC5A6	rna-XM_036090304.1
SLC5A6	rna-XM_036090302.1
SLC5A6	MSTRG.21080.1
SLC5A7	rna-XM_036092994.1
SLC5A8	rna-XM_036123352.1
SLC5A9	rna-XM_036106598.1
SLC5A9	rna-XM_036106600.1
SLC5A9	rna-XM_036106597.1
SLC5A9	rna-XM_036106599.1
SLC66A1	rna-XM_036115552.1
SLC66A1	rna-XM_036115553.1
SLC66A1	MSTRG.9084.3
SLC66A2	rna-XM_036084998.1
SLC66A2	rna-XM_036084993.1
SLC66A2	rna-XM_036084997.1
SLC66A2	rna-XM_036084996.1
SLC66A2	rna-XM_036084995.1
SLC66A2	rna-XM_036084994.1
SLC66A2	MSTRG.19277.2
SLC66A3	rna-XM_036097585.1
SLC66A3	rna-XM_036097584.1
SLC66A3	MSTRG.2894.4
SLC6A1	rna-XM_036079882.1
SLC6A11	rna-XM_036079875.1
SLC6A12	rna-XM_036092411.1
SLC6A12	rna-XM_036092415.1
SLC6A12	rna-XM_036092416.1
SLC6A12	rna-XM_036092412.1
SLC6A12	rna-XM_036092414.1
SLC6A12	rna-XM_036092413.1
SLC6A12	rna-XM_036092410.1
SLC6A12	MSTRG.21858.10
SLC6A13	rna-XM_036092419.1
SLC6A13	rna-XM_036092418.1
SLC6A13	rna-XM_036092417.1
SLC6A13	MSTRG.21854.1
SLC6A14	rna-XM_036072481.1
SLC6A15	rna-XM_036091258.1
SLC6A15	rna-XM_036091259.1
SLC6A16	rna-XM_036068295.1
SLC6A17	rna-XM_036076419.1
SLC6A17	rna-XM_036076420.1
SLC6A18	rna-XM_036113667.1
SLC6A18	MSTRG.8485.1
SLC6A19	rna-XM_036113640.1
SLC6A20	rna-XM_036107623.1
SLC6A3	rna-XM_036113650.1
SLC6A3	rna-XM_036113651.1
SLC6A4	rna-XM_036111871.1
SLC6A4	rna-XM_036111866.1
SLC6A4	rna-XM_036111868.1
SLC6A4	rna-XM_036111870.1
SLC6A4	rna-XM_036111867.1
SLC6A4	MSTRG.7872.1
SLC6A5	rna-XM_036077583.1
SLC6A6	rna-XM_036073651.1
SLC6A6	rna-XM_036073653.1
SLC6A6	rna-XM_036073652.1
SLC6A6	MSTRG.15456.5
SLC6A6	MSTRG.15456.4
SLC6A6	MSTRG.15457.1
SLC6A7	rna-XM_036113579.1
SLC6A7	rna-XM_036113580.1
SLC6A9	rna-XM_036107530.1
SLC6A9	rna-XM_036107533.1
SLC6A9	rna-XM_036107531.1
SLC6A9	rna-XM_036107532.1
SLC6A9	rna-XM_036107536.1
SLC6A9	rna-XM_036107529.1
SLC6A9	rna-XM_036107534.1
SLC6A9	rna-XM_036107537.1
SLC6A9	MSTRG.6332.1
SLC6A9	MSTRG.6332.15
SLC6A9	MSTRG.6332.5
SLC6A9	MSTRG.6332.4
SLC6A9	MSTRG.6332.6
SLC6A9	MSTRG.6332.3
SLC7A1	rna-XM_036080407.1
SLC7A1	rna-XM_036080409.1
SLC7A1	rna-XM_036080410.1
SLC7A1	rna-XM_036080406.1
SLC7A1	rna-XM_036080408.1
SLC7A1	rna-XM_036080411.1
SLC7A1	MSTRG.17779.3
SLC7A1	MSTRG.17779.12
SLC7A1	MSTRG.17779.13
SLC7A10	rna-XM_036118403.1
SLC7A10	rna-XM_036118410.1
SLC7A11	rna-XM_036112412.1
SLC7A11	rna-XM_036112413.1
SLC7A11	rna-XM_036112414.1
SLC7A11	rna-XM_036112415.1
SLC7A11	MSTRG.8049.1
SLC7A13	rna-XM_036080506.1
SLC7A14	rna-XM_036081790.1
SLC7A14	rna-XM_036081791.1
SLC7A2	rna-XM_036085014.1
SLC7A2	rna-XM_036085016.1
SLC7A4	rna-XM_036104309.1
SLC7A5	rna-XM_036100920.1
SLC7A5	MSTRG.4068.2
SLC7A6	rna-XM_036109179.1
SLC7A6	rna-XM_036109188.1
SLC7A6	rna-XM_036109180.1
SLC7A6	rna-XM_036109182.1
SLC7A6	rna-XM_036109181.1
SLC7A6	rna-XM_036109186.1
SLC7A6	rna-XM_036109183.1
SLC7A6	rna-XM_036109187.1
SLC7A6	rna-XM_036109185.1
SLC7A6	MSTRG.6941.4
SLC7A6	MSTRG.6941.10
SLC7A6	MSTRG.6941.8
SLC7A6	MSTRG.6941.5
SLC7A6OS	rna-XM_036109191.1
SLC7A6OS	rna-XM_036109192.1
SLC7A6OS	rna-XM_036109193.1
SLC7A6OS	MSTRG.6942.2
SLC7A6OS	MSTRG.6942.3
SLC7A6OS	MSTRG.6942.4
SLC7A6OS	MSTRG.6941.16
SLC7A7	rna-XM_036114801.1
SLC7A7	rna-XM_036114799.1
SLC7A7	rna-XM_036114798.1
SLC7A7	rna-XM_036114800.1
SLC7A7	rna-XM_036114797.1
SLC7A7	rna-XM_036114803.1
SLC7A7	MSTRG.8852.4
SLC7A7	MSTRG.8852.2
SLC7A7	MSTRG.8852.1
SLC7A8	rna-XM_036114821.1
SLC7A8	rna-XM_036114819.1
SLC7A8	rna-XM_036114818.1
SLC7A8	rna-XM_036114823.1
SLC7A8	rna-XM_036114824.1
SLC7A8	rna-XM_036114822.1
SLC7A9	rna-XM_036069016.1
SLC8A1	rna-XM_036077357.1
SLC8A1	rna-XM_036077359.1
SLC8A1	rna-XM_036077358.1
SLC8A1	rna-XM_036077360.1
SLC8A1	rna-XM_036077361.1
SLC8A1	rna-XM_036077364.1
SLC8A1	rna-XM_036077362.1
SLC8A1	rna-XM_036077366.1
SLC8A1	rna-XM_036077356.1
SLC8A1	rna-XM_036077347.1
SLC8A1	rna-XM_036077350.1
SLC8A1	rna-XR_004912520.1
SLC8A1	rna-XR_004912521.1
SLC8A1	rna-XM_036077355.1
SLC8A1	rna-XM_036077344.1
SLC8A1	rna-XM_036077348.1
SLC8A1	rna-XM_036077346.1
SLC8A1	rna-XM_036077345.1
SLC8A1	rna-XM_036077351.1
SLC8A1	rna-XM_036077349.1
SLC8A1	rna-XM_036077354.1
SLC8A1	rna-XM_036077353.1
SLC8A1	rna-XM_036077365.1
SLC8A1	MSTRG.16653.1
SLC8A1	MSTRG.16652.1
SLC8A2	rna-XM_036114070.1
SLC8A3	rna-XM_036107253.1
SLC8A3	rna-XM_036107257.1
SLC8A3	rna-XM_036107256.1
SLC8A3	rna-XM_036107258.1
SLC8A3	rna-XM_036107254.1
SLC8A3	rna-XM_036107255.1
SLC8B1	rna-XM_036123705.1
SLC8B1	rna-XM_036123711.1
SLC8B1	rna-XM_036123709.1
SLC8B1	rna-XM_036123708.1
SLC8B1	rna-XM_036123707.1
SLC8B1	rna-XM_036123706.1
SLC8B1	MSTRG.11948.4
SLC8B1	MSTRG.11948.2
SLC9A1	rna-XM_036116455.1
SLC9A1	MSTRG.9375.4
SLC9A2	rna-XM_036089524.1
SLC9A3	rna-XM_036078451.1
SLC9A3R1	rna-XM_036088611.1
SLC9A3R2	rna-XM_036083280.1
SLC9A3R2	rna-XM_036083279.1
SLC9A3R2	rna-XM_036083282.1
SLC9A3R2	rna-XM_036083281.1
SLC9A3R2	rna-XM_036083283.1
SLC9A4	rna-XM_036089523.1
SLC9A5	rna-XM_036115086.1
SLC9A5	rna-XM_036115087.1
SLC9A5	rna-XM_036115085.1
SLC9A5	rna-XM_036115084.1
SLC9A5	rna-XM_036115088.1
SLC9A5	rna-XM_036115089.1
SLC9A6	rna-XM_036098309.1
SLC9A6	MSTRG.3106.6
SLC9A6	MSTRG.3106.3
SLC9A6	MSTRG.3106.1
SLC9A7	rna-XM_036090708.1
